tx_date;sku;units_sold;stock;is_open;is_holiday;is_prom
20191216;33;8;;1;0;1
20191216;34;16;;1;0;1
20191216;35;4;;1;0;0
20191216;36;4;;1;0;0
20191216;37;12;;1;0;0
20191216;38;20;;1;0;1
20191216;39;0;;1;0;0
20191216;40;8;;1;0;0
20191216;41;16;;1;0;0
20191216;42;32;;1;0;0
20191216;43;0;;1;0;0
20191216;44;0;;1;0;0
20191216;45;8;;1;0;1
20191216;46;12;;1;0;1
20191216;47;0;;1;0;1
20191216;48;8;;1;0;1
20191216;49;0;;1;0;1
20191216;50;8;;1;0;0
20191217;1;12;;1;0;1
20191217;2;40;;1;0;1
20191217;3;12;;1;0;1
20191217;4;20;;1;0;1
20191217;5;8;;1;0;1
20191217;6;12;;1;0;1
20191217;7;16;;1;0;0
20191217;8;20;;1;0;0
20191217;9;20;;1;0;0
20191217;10;20;;1;0;0
20191217;11;16;;1;0;0
20191217;12;16;;1;0;0
20191217;13;8;;1;0;0
20191217;14;20;;1;0;0
20191217;15;12;;1;0;1
20191217;16;8;;1;0;0
20191217;17;0;;1;0;1
20191217;18;24;;1;0;0
20191217;19;8;;1;0;0
20191217;20;36;;1;0;0
20191217;21;8;;1;0;0
20191217;22;4;;1;0;0
20191217;23;12;;1;0;0
20191217;24;4;;1;0;1
20191217;25;8;;1;0;0
20191217;26;4;;1;0;1
20191217;27;24;;1;0;0
20191217;28;20;;1;0;0
20191217;29;8;;1;0;1
20191217;30;12;;1;0;0
20191217;31;4;;1;0;1
20191217;32;28;;1;0;1
20191217;33;0;;1;0;1
20191217;34;20;;1;0;1
20191217;35;12;;1;0;0
20191217;36;4;;1;0;0
20191217;37;8;;1;0;0
20191217;38;4;;1;0;1
20191217;39;8;;1;0;0
20191217;40;8;;1;0;0
20191217;41;24;;1;0;0
20191217;42;16;;1;0;0
20191217;43;4;;1;0;0
20191217;44;0;;1;0;0
20191217;45;8;;1;0;1
20191217;46;8;;1;0;1
20191217;47;16;;1;0;1
20191217;48;8;;1;0;1
20191217;49;4;;1;0;1
20191217;50;20;;1;0;0
20191218;1;32;;1;0;1
20191218;2;12;;1;0;1
20191218;3;4;;1;0;1
20191218;4;4;;1;0;1
20191218;5;20;;1;0;1
20191218;6;16;;1;0;1
20191218;7;8;;1;0;0
20191218;8;24;;1;0;0
20191218;9;20;;1;0;0
20191218;10;8;;1;0;0
20191218;11;16;;1;0;0
20191218;12;8;;1;0;0
20191218;13;20;;1;0;0
20191218;14;4;;1;0;0
20191218;15;16;;1;0;1
20191218;16;4;;1;0;0
20191218;17;28;;1;0;1
20191218;18;8;;1;0;0
20191218;19;4;;1;0;0
20191218;20;12;;1;0;0
20191218;21;16;;1;0;0
20191218;22;8;;1;0;0
20191218;23;8;;1;0;0
20191218;24;4;;1;0;1
20191218;25;4;;1;0;0
20191218;26;4;;1;0;1
20191218;27;12;;1;0;0
20191218;28;24;;1;0;0
20191218;29;12;;1;0;1
20191218;30;12;;1;0;0
20191218;31;8;;1;0;1
20191218;32;20;;1;0;1
20191218;33;4;;1;0;1
20191218;34;24;;1;0;1
20191218;35;0;;1;0;0
20191218;36;0;;1;0;0
20191218;37;8;;1;0;0
20191218;38;8;;1;0;1
20191218;39;24;;1;0;0
20191218;40;8;;1;0;0
20191218;41;12;;1;0;0
20191218;42;36;;1;0;0
20191218;43;0;;1;0;0
20191218;44;0;;1;0;0
20191218;45;16;;1;0;1
20191218;46;4;;1;0;1
20191218;47;8;;1;0;1
20191218;48;16;;1;0;1
20191218;49;16;;1;0;1
20191218;50;0;;1;0;0
20191219;1;40;;1;0;1
20191219;2;16;;1;0;1
20191219;3;16;;1;0;1
20191219;4;16;;1;0;1
20191219;5;8;;1;0;1
20191219;6;8;;1;0;1
20191219;7;24;;1;0;0
20191219;8;28;;1;0;0
20191219;9;24;;1;0;0
20191219;10;8;;1;0;0
20191219;11;20;;1;0;0
20191219;12;12;;1;0;0
20191219;13;8;;1;0;0
20191219;14;16;;1;0;0
20191219;15;20;;1;0;1
20191219;16;12;;1;0;0
20191219;17;12;;1;0;1
20191219;18;12;;1;0;0
20191219;19;0;;1;0;0
20191219;20;24;;1;0;0
20191219;21;24;;1;0;0
20191219;22;4;;1;0;0
20191219;23;4;;1;0;0
20191219;24;36;;1;0;1
20191219;25;4;;1;0;0
20191219;26;0;;1;0;1
20191219;27;4;;1;0;0
20191219;28;12;;1;0;0
20191219;29;8;;1;0;1
20191219;30;8;;1;0;0
20191219;31;12;;1;0;1
20191219;32;4;;1;0;1
20191219;33;4;;1;0;1
20191219;34;12;;1;0;1
20191219;35;16;;1;0;0
20191219;36;16;;1;0;0
20191219;37;4;;1;0;0
20191219;38;8;;1;0;1
20191219;39;16;;1;0;0
20191219;40;12;;1;0;0
20191219;41;12;;1;0;0
20191219;42;12;;1;0;0
20191219;43;0;;1;0;0
20191219;44;12;;1;0;0
20191219;45;12;;1;0;1
20191219;46;4;;1;0;1
20191219;47;4;;1;0;1
20191219;48;20;;1;0;1
20191219;49;8;;1;0;1
20191219;50;16;;1;0;0
20191220;1;28;;1;0;1
20191220;2;24;;1;0;1
20191220;3;0;;1;0;1
20191220;4;8;;1;0;1
20191220;5;8;;1;0;1
20191220;6;12;;1;0;1
20191220;7;12;;1;0;0
20191220;8;48;;1;0;0
20191220;9;20;;1;0;0
20191220;10;8;;1;0;0
20191220;11;24;;1;0;0
20191220;12;16;;1;0;0
20191220;13;4;;1;0;0
20191220;14;24;;1;0;0
20191220;15;12;;1;0;1
20191220;16;8;;1;0;0
20191220;17;4;;1;0;1
20191220;18;12;;1;0;0
20191220;19;0;;1;0;0
20191220;20;4;;1;0;0
20191220;21;24;;1;0;0
20191220;22;12;;1;0;0
20191220;23;8;;1;0;0
20191220;24;32;;1;0;1
20191220;25;36;;1;0;0
20191220;26;4;;1;0;1
20191220;27;28;;1;0;0
20191220;28;16;;1;0;0
20191220;29;4;;1;0;1
20191220;30;12;;1;0;0
20191220;31;4;;1;0;1
20191220;32;16;;1;0;1
20191220;33;16;;1;0;1
20191220;34;4;;1;0;1
20191220;35;12;;1;0;0
20191220;36;12;;1;0;0
20191220;37;4;;1;0;0
20191220;38;12;;1;0;1
20191220;39;12;;1;0;0
20191220;40;0;;1;0;0
20191220;41;8;;1;0;0
20191220;42;4;;1;0;0
20191220;43;8;;1;0;0
20191220;44;16;;1;0;0
20191220;45;12;;1;0;1
20191220;46;0;;1;0;1
20191220;47;12;;1;0;1
20191220;48;12;;1;0;1
20191220;49;4;;1;0;1
20191220;50;0;;0;1;0
20191221;1;48;;1;0;1
20191221;2;12;;1;0;1
20191221;3;28;;1;0;1
20191221;4;8;;1;0;1
20191221;5;12;;1;0;1
20191221;6;16;;1;0;1
20191221;7;8;;1;0;0
20191221;8;56;;1;0;0
20191221;9;40;;1;0;0
20191221;10;16;;1;0;0
20191221;11;16;;1;0;0
20191221;12;44;;1;0;0
20191221;13;4;;1;0;0
20191221;14;28;;1;0;0
20191221;15;8;;1;0;1
20191221;16;4;;1;0;0
20191221;17;28;;1;0;1
20191221;18;16;;1;0;0
20191221;19;8;;1;0;0
20191221;20;24;;1;0;0
20191221;21;12;;1;0;0
20191221;22;16;;1;0;0
20191221;23;24;;1;0;0
20191221;24;4;;1;0;1
20191221;25;20;;1;0;0
20191221;26;4;;1;0;1
20191221;27;8;;1;0;0
20191221;28;12;;1;0;0
20191221;29;20;;1;0;1
20191221;30;16;;1;0;0
20191221;31;16;;1;0;1
20191221;32;12;;1;0;1
20191221;33;12;;1;0;1
20191221;34;12;;1;0;1
20191221;35;16;;1;0;0
20191221;36;16;;1;0;0
20191221;37;4;;1;0;0
20191221;38;4;;1;0;1
20191221;39;20;;1;0;0
20191221;40;12;;1;0;0
20191221;41;12;;1;0;0
20191221;42;8;;1;0;0
20191221;43;4;;1;0;0
20191221;44;12;;1;0;0
20191221;45;4;;1;0;1
20191221;46;20;;1;0;1
20191221;47;8;;1;0;1
20191221;48;20;;1;0;1
20191221;49;116;;1;0;1
20191221;50;32;;1;0;0
20191222;1;12;;1;1;1
20191222;2;0;;1;1;1
20191222;3;0;;1;1;1
20191222;4;4;;1;1;1
20191222;5;0;;1;1;1
20191222;6;0;;1;1;1
20191222;7;0;;1;1;0
20191222;8;0;;1;1;0
20191222;9;0;;1;1;0
20191222;10;4;;1;1;0
20191222;11;0;;1;1;0
20191222;12;24;;1;0;0
20191222;13;0;;1;1;0
20191222;14;0;;1;1;0
20191222;15;0;;1;1;1
20191222;16;0;;1;1;0
20191222;17;0;;1;1;1
20191222;18;0;;1;1;0
20191222;19;0;;1;1;0
20191222;20;0;;0;1;0
20191222;21;0;;0;1;0
20191222;22;12;;1;1;0
20191222;23;4;;1;1;0
20191222;24;16;;1;1;1
20191222;25;12;;1;0;0
20191222;26;0;;1;1;1
20191222;27;0;;0;1;0
20191222;28;4;;1;1;0
20191222;29;0;;1;1;1
20191222;30;16;;1;0;0
20191222;31;4;;1;1;1
20191222;32;0;;1;1;1
20191222;33;0;;1;1;1
20191222;34;4;;1;1;1
20191222;35;0;;1;1;0
20191222;36;0;;0;1;0
20191222;37;12;;1;1;0
20191222;38;0;;1;1;1
20191222;39;0;;1;1;0
20191222;40;0;;1;1;0
20191222;41;12;;1;1;0
20191222;42;0;;1;1;0
20191222;43;0;;1;1;0
20191222;44;0;;1;1;0
20191222;45;4;;1;1;1
20191222;46;4;;1;1;1
20191222;47;0;;1;1;1
20191222;48;0;;1;1;1
20191222;49;0;;1;1;1
20191222;50;0;;0;1;0
20191223;1;4;;1;0;1
20191223;2;52;;1;0;1
20191223;3;20;;1;0;1
20191223;4;8;;1;0;1
20191223;5;32;;1;0;1
20191223;6;4;;1;0;1
20191223;7;4;;1;0;0
20191223;8;12;;1;0;0
20191223;9;20;;1;0;0
20191223;10;4;;1;0;0
20191223;11;28;;1;0;0
20191223;12;20;;1;0;0
20191223;13;16;;1;0;0
20191223;14;28;;1;0;0
20191223;15;24;;1;0;1
20191223;16;20;;1;0;0
20191223;17;4;;1;0;1
20191223;18;8;;1;0;0
20191223;19;16;;1;0;0
20191223;20;20;;1;0;0
20191223;21;12;;1;0;0
20191223;22;28;;1;0;0
20191223;23;28;;1;0;0
20191223;24;16;;1;0;1
20191223;25;44;;1;0;0
20191223;26;16;;1;0;1
20191223;27;12;;1;0;0
20191223;28;4;;1;0;0
20191223;29;24;;1;0;1
20191223;30;8;;1;0;0
20191223;31;8;;1;0;1
20191223;32;28;;1;0;1
20191223;33;0;;1;0;1
20191223;34;0;;1;0;1
20191223;35;20;;1;0;0
20191223;36;20;;1;0;0
20191223;37;4;;1;0;0
20191223;38;8;;1;0;1
20191223;39;20;;1;0;0
20191223;40;24;;1;0;0
20191223;41;20;;1;0;0
20191223;42;16;;1;0;0
20191223;43;0;;1;0;0
20191223;44;8;;1;0;0
20191223;45;8;;1;0;1
20191223;46;4;;1;0;1
20191223;47;4;;1;0;1
20191223;48;8;;1;0;1
20191223;49;0;;1;0;1
20191223;50;16;;1;0;0
20191224;1;4;;1;0;1
20191224;2;16;;1;0;1
20191224;3;8;;1;0;1
20191224;4;0;;1;0;1
20191224;5;0;;1;0;1
20191224;6;8;;1;0;1
20191224;7;16;;1;0;0
20191224;8;16;;1;0;0
20191224;9;20;;1;0;0
20191224;10;8;;1;0;0
20191224;11;12;;1;0;0
20191224;12;4;;1;0;0
20191224;13;8;;1;0;0
20191224;14;12;;1;0;0
20191224;15;4;;1;0;1
20191224;16;4;;1;0;0
20191224;17;28;;1;0;1
20191224;18;28;;1;0;0
20191224;19;0;;1;0;0
20191224;20;24;;1;0;0
20191224;21;4;;1;0;0
20191224;22;12;;1;0;0
20191224;23;4;;1;0;0
20191224;24;0;;1;0;1
20191224;25;4;;1;0;0
20191224;26;0;;1;0;1
20191224;27;12;;1;0;0
20191224;28;28;;1;0;0
20191224;29;4;;1;0;1
20191224;30;20;;1;0;0
20191224;31;8;;1;0;1
20191224;32;8;;1;0;1
20191224;33;8;;1;0;1
20191224;34;4;;1;0;1
20191224;35;4;;1;0;0
20191224;36;16;;1;0;0
20191224;37;4;;1;0;0
20191224;38;8;;1;0;1
20191224;39;12;;1;0;0
20191224;40;4;;1;0;0
20191224;41;4;;1;0;0
20191224;42;12;;1;0;0
20191224;43;0;;1;0;0
20191224;44;8;;1;0;0
20191224;45;8;;1;0;1
20191224;46;0;;1;0;1
20191224;47;0;;1;0;1
20191224;48;4;;1;0;1
20191224;49;12;;1;0;1
20191224;50;12;;1;0;0
20191225;1;0;;0;1;1
20191225;2;0;;0;1;1
20191225;3;0;;0;1;1
20191225;4;0;;0;1;1
20191225;5;0;;0;1;1
20191225;6;0;;0;1;1
20191225;7;0;;0;1;0
20191225;8;0;;0;1;0
20191225;9;0;;0;1;0
20191225;10;0;;0;1;0
20191225;11;0;;0;1;0
20191225;12;0;;1;0;0
20191225;13;0;;0;1;0
20191225;14;0;;0;1;0
20191225;15;0;;0;1;1
20191225;16;0;;0;1;0
20191225;17;0;;0;1;1
20191225;18;0;;0;1;0
20191225;19;0;;0;1;0
20191225;20;0;;0;1;0
20191225;21;0;;0;1;0
20191225;22;0;;0;1;0
20191225;23;0;;0;1;0
20191225;24;0;;0;1;1
20191225;25;0;;1;0;0
20191225;26;0;;0;1;1
20191225;27;0;;0;1;0
20191225;28;0;;0;1;0
20191225;29;0;;0;1;1
20191225;30;0;;1;0;0
20191225;31;0;;0;1;1
20191225;32;0;;0;1;1
20191225;33;0;;0;1;1
20191225;34;0;;0;1;1
20191225;35;0;;0;1;0
20191225;36;0;;0;1;0
20191225;37;0;;0;1;0
20191225;38;0;;0;1;1
20191225;39;0;;0;1;0
20191225;40;0;;0;1;0
20191225;41;0;;0;1;0
20191225;42;0;;0;1;0
20191225;43;0;;0;1;0
20191225;44;0;;0;1;0
20191225;45;0;;0;1;1
20191225;46;0;;0;1;1
20191225;47;0;;0;1;1
20191225;48;0;;0;1;1
20191225;49;0;;0;1;1
20191225;50;0;;0;1;0
20191226;1;0;;0;1;1
20191226;2;0;;0;1;1
20191226;3;12;;1;0;1
20191226;4;36;;1;0;1
20191226;5;0;;0;1;1
20191226;6;24;;1;0;1
20191226;7;20;;1;0;0
20191226;8;20;;1;0;0
20191226;9;28;;1;0;0
20191226;10;8;;1;0;0
20191226;11;24;;1;0;0
20191226;12;16;;1;0;0
20191226;13;20;;1;0;0
20191226;14;0;;0;1;0
20191226;15;16;;1;0;1
20191226;16;0;;0;1;0
20191226;17;0;;0;1;1
20191226;18;0;;0;1;0
20191226;19;12;;1;0;0
20191226;20;24;;1;0;0
20191226;21;24;;1;0;0
20191226;22;12;;1;0;0
20191226;23;20;;1;0;0
20191226;24;20;;1;0;1
20191226;25;20;;1;0;0
20191226;26;12;;1;0;1
20191226;27;8;;1;0;0
20191226;28;0;;0;1;0
20191226;29;0;;0;1;1
20191226;30;0;;1;0;0
20191226;31;16;;1;0;1
20191226;32;24;;1;0;1
20191226;33;0;;1;0;1
20191226;34;0;;0;1;1
20191226;35;0;;1;0;0
20191226;36;4;;1;0;0
20191226;37;12;;1;0;0
20191226;38;16;;1;0;1
20191226;39;8;;1;0;0
20191226;40;12;;1;0;0
20191226;41;20;;1;0;0
20191226;42;24;;1;0;0
20191226;43;0;;0;1;0
20191226;44;0;;0;1;0
20191226;45;16;;1;0;1
20191226;46;8;;1;0;1
20191226;47;4;;1;0;1
20191226;48;28;;1;0;1
20191226;49;28;;1;0;1
20191226;50;24;;1;0;0
20191227;1;24;;1;0;1
20191227;2;48;;1;0;1
20191227;3;24;;1;0;1
20191227;4;28;;1;0;1
20191227;5;20;;1;0;1
20191227;6;12;;1;0;1
20191227;7;24;;1;0;0
20191227;8;44;;1;0;0
20191227;9;20;;1;0;0
20191227;10;8;;1;0;0
20191227;11;16;;1;0;0
20191227;12;16;;1;0;0
20191227;13;16;;1;0;0
20191227;14;8;;1;0;0
20191227;15;28;;1;0;1
20191227;16;4;;1;0;0
20191227;17;8;;1;0;1
20191227;18;36;;1;0;0
20191227;19;4;;1;0;0
20191227;20;4;;1;0;0
20191227;21;20;;1;0;0
20191227;22;20;;1;0;0
20191227;23;8;;1;0;0
20191227;24;8;;1;0;1
20191227;25;4;;1;0;0
20191227;26;4;;1;0;1
20191227;27;28;;1;0;0
20191227;28;12;;1;0;0
20191227;29;20;;1;0;1
20191227;30;0;;1;0;0
20191227;31;8;;1;0;1
20191227;32;36;;1;0;1
20191227;33;0;;1;0;1
20191227;34;12;;1;0;1
20191227;35;20;;1;0;0
20191227;36;12;;1;0;0
20191227;37;12;;1;0;0
20191227;38;16;;1;0;1
20191227;39;16;;1;0;0
20191227;40;4;;1;0;0
20191227;41;8;;1;0;0
20191227;42;16;;1;0;0
20191227;43;4;;1;0;0
20191227;44;16;;1;0;0
20191227;45;12;;1;0;1
20191227;46;0;;1;0;1
20191227;47;16;;1;0;1
20191227;48;8;;1;0;1
20191227;49;20;;1;0;1
20191227;50;4;;1;0;0
20191228;1;24;;1;0;1
20191228;2;12;;1;0;1
20191228;3;8;;1;0;1
20191228;4;40;;1;0;1
20191228;5;16;;1;0;1
20191228;6;40;;1;0;1
20191228;7;20;;1;0;0
20191228;8;44;;1;0;0
20191228;9;12;;1;0;0
20191228;10;0;;1;0;0
20191228;11;8;;1;0;0
20191228;12;28;;1;0;0
20191228;13;16;;1;0;0
20191228;14;4;;1;0;0
20191228;15;24;;1;0;1
20191228;16;8;;1;0;0
20191228;17;8;;1;0;1
20191228;18;24;;1;0;0
20191228;19;12;;1;0;0
20191228;20;16;;1;0;0
20191228;21;16;;1;0;0
20191228;22;4;;1;0;0
20191228;23;36;;1;0;0
20191228;24;12;;1;0;1
20191228;25;12;;1;0;0
20191228;26;20;;1;0;1
20191228;27;24;;1;0;0
20191228;28;20;;1;0;0
20191228;29;8;;1;0;1
20191228;30;12;;1;0;0
20191228;31;0;;1;0;1
20191228;32;32;;1;0;1
20191228;33;8;;1;0;1
20191228;34;8;;1;0;1
20191228;35;8;;1;0;0
20191228;36;12;;1;0;0
20191228;37;4;;1;0;0
20191228;38;8;;1;0;1
20191228;39;16;;1;0;0
20191228;40;12;;1;0;0
20191228;41;32;;1;0;0
20191228;42;8;;1;0;0
20191228;43;0;;1;0;0
20191228;44;4;;1;0;0
20191228;45;8;;1;0;1
20191228;46;16;;1;0;1
20191228;47;24;;1;0;1
20191228;48;16;;1;0;1
20191228;49;4;;1;0;1
20191228;50;16;;1;0;0
20191229;1;0;;1;1;1
20191229;2;8;;1;1;1
20191229;3;0;;1;1;1
20191229;4;0;;1;1;1
20191229;5;0;;1;1;1
20191229;6;0;;1;1;1
20191229;7;0;;1;1;0
20191229;8;0;;1;1;0
20191229;9;4;;1;1;0
20191229;10;0;;1;1;0
20191229;11;20;;1;1;0
20191229;12;20;;1;0;0
20191229;13;0;;1;1;0
20191229;14;0;;1;1;0
20191229;15;0;;1;1;1
20191229;16;0;;1;1;0
20191229;17;0;;1;1;1
20191229;18;0;;1;1;0
20191229;19;4;;1;1;0
20191229;20;0;;0;1;0
20191229;21;0;;0;1;0
20191229;22;0;;1;1;0
20191229;23;16;;1;1;0
20191229;24;4;;1;1;1
20191229;25;8;;1;0;0
20191229;26;8;;1;1;1
20191229;27;0;;0;1;0
20191229;28;0;;1;1;0
20191229;29;0;;1;1;1
20191229;30;16;;1;0;0
20191229;31;0;;1;1;1
20191229;32;0;;1;1;1
20191229;33;0;;1;1;1
20191229;34;0;;1;1;1
20191229;35;8;;1;1;0
20191229;36;0;;0;1;0
20191229;37;12;;1;1;0
20191229;38;0;;1;1;1
20191229;39;4;;1;1;0
20191229;40;0;;1;1;0
20191229;41;0;;1;1;0
20191229;42;4;;1;1;0
20191229;43;0;;1;1;0
20191229;44;8;;1;1;0
20191229;45;4;;1;1;1
20191229;46;0;;1;1;1
20191229;47;0;;1;1;1
20191229;48;4;;1;1;1
20191229;49;0;;1;1;1
20191229;50;0;;0;1;0
20191230;1;44;;1;0;1
20191230;2;16;;1;0;1
20191230;3;48;;1;0;1
20191230;4;28;;1;0;1
20191230;5;24;;1;0;1
20191230;6;4;;1;0;1
20191230;7;20;;1;0;0
20191230;8;24;;1;0;0
20191230;9;28;;1;0;0
20191230;10;12;;1;0;0
20191230;11;20;;1;0;0
20191230;12;16;;1;0;0
20191230;13;24;;1;0;0
20191230;14;0;;1;0;0
20191230;15;8;;1;0;1
20191230;16;0;;1;0;0
20191230;17;4;;1;0;1
20191230;18;12;;1;0;0
20191230;19;20;;1;0;0
20191230;20;0;;1;0;0
20191230;21;12;;1;0;0
20191230;22;20;;1;0;0
20191230;23;8;;1;0;0
20191230;24;28;;1;0;1
20191230;25;16;;1;0;0
20191230;26;24;;1;0;1
20191230;27;20;;1;0;0
20191230;28;20;;1;0;0
20191230;29;20;;1;0;1
20191230;30;4;;1;0;0
20191230;31;0;;1;0;1
20191230;32;16;;1;0;1
20191230;33;4;;1;0;1
20191230;34;0;;1;0;1
20191230;35;24;;1;0;0
20191230;36;24;;1;0;0
20191230;37;8;;1;0;0
20191230;38;4;;1;0;1
20191230;39;12;;1;0;0
20191230;40;4;;1;0;0
20191230;41;16;;1;0;0
20191230;42;8;;1;0;0
20191230;43;8;;1;0;0
20191230;44;16;;1;0;0
20191230;45;20;;1;0;1
20191230;46;0;;1;0;1
20191230;47;0;;1;0;1
20191230;48;16;;1;0;1
20191230;49;20;;1;0;1
20191230;50;24;;1;0;0
20191231;1;12;;1;0;1
20191231;2;20;;1;0;1
20191231;3;20;;1;0;1
20191231;4;4;;1;0;1
20191231;5;4;;1;0;1
20191231;6;16;;1;0;1
20191231;7;0;;1;0;0
20191231;8;8;;1;0;0
20191231;9;8;;1;0;0
20191231;10;4;;1;0;0
20191231;11;0;;1;0;0
20191231;12;24;;1;0;0
20191231;13;0;;1;0;0
20191231;14;0;;1;0;0
20191231;15;16;;1;0;1
20191231;16;0;;1;0;0
20191231;17;12;;1;0;1
20191231;18;8;;1;0;0
20191231;19;12;;1;0;0
20191231;20;16;;1;0;0
20191231;21;8;;1;0;0
20191231;22;0;;1;0;0
20191231;23;8;;1;0;0
20191231;24;0;;1;0;1
20191231;25;4;;1;0;0
20191231;26;12;;1;0;1
20191231;27;4;;1;0;0
20191231;28;0;;1;0;0
20191231;29;4;;1;0;1
20191231;30;20;;1;0;0
20191231;31;8;;1;0;1
20191231;32;0;;1;0;1
20191231;33;0;;1;0;1
20191231;34;8;;1;0;1
20191231;35;0;;1;0;0
20191231;36;12;;1;0;0
20191231;37;0;;1;0;0
20191231;38;4;;1;0;1
20191231;39;8;;1;0;0
20191231;40;12;;1;0;0
20191231;41;0;;1;0;0
20191231;42;16;;1;0;0
20191231;43;4;;1;0;0
20191231;44;20;;1;0;0
20191231;45;16;;1;0;1
20191231;46;12;;1;0;1
20191231;47;8;;1;0;1
20191231;48;12;;1;0;1
20191231;49;12;;1;0;1
20191231;50;0;;1;0;0
20200101;1;0;236.0;0;1;1
20200101;2;0;800.0;0;1;1
20200101;3;0;728.0;0;1;1
20200101;4;0;296.0;0;1;1
20200101;5;0;152.0;0;1;1
20200101;6;0;448.0;0;1;1
20200101;7;0;192.0;0;1;0
20200101;8;0;344.0;0;1;0
20200101;9;0;180.0;0;1;0
20200101;10;0;216.0;0;1;0
20200101;11;0;160.0;0;1;0
20200101;12;0;72.0;1;0;0
20200101;13;0;172.0;0;1;0
20200101;14;0;340.0;0;1;0
20200101;15;0;324.0;0;1;1
20200101;16;0;168.0;0;1;0
20200101;17;0;240.0;0;1;1
20200101;18;0;140.0;0;1;0
20200101;19;0;148.0;0;1;0
20200101;20;0;248.0;0;1;0
20200101;21;0;188.0;0;1;0
20200101;22;0;208.0;0;1;0
20200101;23;0;84.0;0;1;0
20200101;24;0;524.0;0;1;1
20200101;25;0;276.0;1;0;0
20200101;26;0;364.0;0;1;1
20200101;27;0;24.0;0;1;0
20200101;28;0;164.0;0;1;0
20200101;29;0;156.0;0;1;1
20200101;30;0;188.0;1;0;0
20200101;31;0;532.0;0;1;1
20200101;32;0;108.0;0;1;1
20200101;33;0;672.0;0;1;1
20200101;34;0;176.0;0;1;1
20200101;35;0;148.0;0;1;0
20200101;36;0;108.0;0;1;0
20200101;37;0;184.0;0;1;0
20200101;38;0;144.0;0;1;1
20200101;39;0;92.0;0;1;0
20200101;40;0;172.0;0;1;0
20200101;41;0;116.0;0;1;0
20200101;42;0;12.0;0;1;0
20200101;43;0;988.0;0;1;0
20200101;44;0;48.0;0;1;0
20200101;45;0;92.0;0;1;1
20200101;46;0;232.0;0;1;1
20200101;47;0;196.0;0;1;1
20200101;48;0;204.0;0;1;1
20200101;49;0;200.0;0;1;1
20200101;50;0;196.0;0;1;0
20200102;1;24;236.0;1;0;1
20200102;2;28;800.0;1;0;1
20200102;3;60;728.0;1;0;1
20200102;4;20;296.0;1;0;1
20200102;5;36;152.0;1;0;1
20200102;6;16;448.0;1;0;1
20200102;7;8;384.0;1;0;0
20200102;8;40;344.0;1;0;0
20200102;9;28;260.0;1;0;0
20200102;10;16;216.0;1;0;0
20200102;11;36;160.0;1;0;0
20200102;12;20;72.0;1;0;0
20200102;13;12;172.0;1;0;0
20200102;14;0;340.0;1;0;0
20200102;15;16;324.0;1;0;1
20200102;16;24;168.0;1;0;0
20200102;17;16;240.0;1;0;1
20200102;18;12;140.0;1;0;0
20200102;19;24;188.0;1;0;0
20200102;20;4;248.0;1;0;0
20200102;21;20;188.0;1;0;0
20200102;22;20;208.0;1;0;0
20200102;23;12;84.0;1;0;0
20200102;24;36;524.0;1;0;1
20200102;25;4;276.0;1;0;0
20200102;26;12;364.0;1;0;1
20200102;27;0;24.0;1;0;0
20200102;28;8;164.0;1;0;0
20200102;29;8;156.0;1;0;1
20200102;30;16;188.0;1;0;0
20200102;31;20;532.0;1;0;1
20200102;32;20;108.0;1;0;1
20200102;33;0;672.0;1;0;1
20200102;34;12;176.0;1;0;1
20200102;35;24;148.0;1;0;0
20200102;36;20;108.0;1;0;0
20200102;37;24;208.0;1;0;0
20200102;38;8;144.0;1;0;1
20200102;39;12;92.0;1;0;0
20200102;40;8;172.0;1;0;0
20200102;41;12;116.0;1;0;0
20200102;42;8;12.0;1;0;0
20200102;43;8;988.0;1;0;0
20200102;44;8;48.0;1;0;0
20200102;45;4;92.0;1;0;1
20200102;46;0;232.0;1;0;1
20200102;47;32;196.0;1;0;1
20200102;48;32;204.0;1;0;1
20200102;49;0;200.0;0;1;1
20200102;50;12;196.0;1;0;0
20200103;1;36;212.0;1;0;1
20200103;2;24;772.0;1;0;1
20200103;3;16;672.0;1;0;1
20200103;4;24;852.0;1;0;1
20200103;5;0;116.0;1;0;1
20200103;6;24;432.0;1;0;1
20200103;7;8;456.0;1;0;0
20200103;8;36;320.0;1;0;0
20200103;9;20;232.0;1;0;0
20200103;10;4;200.0;1;0;0
20200103;11;32;124.0;1;0;0
20200103;12;16;52.0;1;0;0
20200103;13;24;160.0;1;0;0
20200103;14;0;340.0;1;0;0
20200103;15;36;308.0;1;0;1
20200103;16;4;144.0;1;0;0
20200103;17;28;224.0;1;0;1
20200103;18;4;128.0;1;0;0
20200103;19;20;164.0;1;0;0
20200103;20;28;248.0;1;0;0
20200103;21;36;168.0;1;0;0
20200103;22;16;188.0;1;0;0
20200103;23;8;152.0;1;0;0
20200103;24;12;648.0;1;0;1
20200103;25;16;272.0;1;0;0
20200103;26;16;352.0;1;0;1
20200103;27;24;24.0;1;0;0
20200103;28;12;156.0;1;0;0
20200103;29;20;148.0;1;0;1
20200103;30;4;172.0;1;0;0
20200103;31;0;512.0;1;0;1
20200103;32;36;88.0;1;0;1
20200103;33;8;672.0;1;0;1
20200103;34;0;164.0;1;0;1
20200103;35;28;128.0;1;0;0
20200103;36;8;88.0;1;0;0
