sku;fecha;bolOpen;bolHoliday
48;20190515;1;0
3;20190516;1;0
33;20190516;1;0
48;20190516;1;0
3;20170411;1;0
33;20170411;1;0
48;20170411;1;0
3;20170328;1;0
33;20170328;1;0
48;20170328;1;0
40;20161123;1;0
38;20161123;1;0
8;20161123;1;0
15;20161123;1;0
45;20161123;1;0
40;20161124;1;0
38;20161124;1;0
8;20161124;1;0
15;20161124;1;0
45;20161124;1;0
40;20161125;1;0
38;20161125;1;0
8;20161125;1;0
15;20161125;1;0
45;20161125;1;0
40;20161127;0;1
38;20161127;0;1
8;20161127;0;1
15;20161127;0;1
45;20161127;0;1
40;20161128;1;0
48;20190208;1;0
3;20190209;1;0
33;20190209;1;0
48;20190209;1;0
3;20190210;0;1
33;20190210;0;1
48;20190210;0;1
3;20190211;1;0
33;20190211;1;0
48;20190211;1;0
3;20190212;1;0
33;20190212;1;0
48;20190212;1;0
3;20190213;1;0
33;20190213;1;0
48;20190213;1;0
3;20190214;1;0
33;20190214;1;0
48;20190214;1;0
3;20190215;1;0
33;20190215;1;0
48;20190215;1;0
3;20190216;1;0
33;20190216;1;0
48;20190216;1;0
3;20190217;0;1
33;20190217;0;1
48;20190217;0;1
3;20190218;1;0
33;20190218;1;0
48;20190218;1;0
3;20190219;1;0
33;20190219;1;0
48;20190219;1;0
3;20190220;1;0
33;20190220;1;0
48;20190220;1;0
3;20190221;1;0
33;20190221;1;0
48;20190221;1;0
3;20190222;1;0
33;20190222;1;0
48;20190222;1;0
3;20190223;1;0
33;20190223;1;0
48;20190223;1;0
3;20190415;1;0
33;20190415;1;0
48;20190415;1;0
3;20190416;1;0
33;20190416;1;0
48;20190416;1;0
3;20190417;1;0
33;20190417;1;0
48;20190417;1;0
3;20190418;0;1
33;20190418;0;1
48;20190418;0;1
3;20190419;0;1
33;20190419;0;1
48;20190419;0;1
3;20190420;1;0
33;20190420;1;0
48;20190420;1;0
3;20190421;0;1
33;20190421;0;1
48;20190421;0;1
3;20190422;1;0
33;20190422;1;0
48;20190422;1;0
3;20190423;1;0
33;20190423;1;0
48;20190423;1;0
3;20190424;1;0
33;20190424;1;0
48;20190424;1;0
3;20190425;1;0
33;20190425;1;0
48;20190425;1;0
3;20190426;1;0
33;20190426;1;0
48;20190426;1;0
3;20190427;1;0
33;20190427;1;0
48;20190427;1;0
3;20190428;0;1
33;20190428;0;1
48;20190428;0;1
3;20190429;1;0
33;20190429;1;0
48;20190429;1;0
3;20190430;1;0
33;20190430;1;0
48;20190430;1;0
3;20190501;0;1
33;20190501;0;1
48;20190501;0;1
40;20161108;1;0
38;20161108;1;0
8;20161108;1;0
15;20161108;1;0
45;20161108;1;0
40;20161109;1;0
38;20161109;1;0
8;20161109;1;0
15;20161109;1;0
45;20161109;1;0
40;20161105;1;0
38;20161105;1;0
8;20161105;1;0
15;20161105;1;0
45;20161105;1;0
40;20161106;0;1
38;20161106;0;1
8;20161106;0;1
15;20161106;0;1
45;20161106;0;1
40;20161110;1;0
38;20161110;1;0
8;20161110;1;0
15;20161110;1;0
45;20161110;1;0
40;20161111;1;0
38;20161111;1;0
8;20161111;1;0
15;20161111;1;0
45;20161111;1;0
40;20161112;1;0
38;20161112;1;0
8;20161112;1;0
15;20161112;1;0
45;20161112;1;0
40;20161114;1;0
38;20161114;1;0
8;20161114;1;0
15;20161114;1;0
45;20161114;1;0
40;20161115;1;0
38;20161115;1;0
8;20161115;1;0
15;20161115;1;0
45;20161115;1;0
40;20161113;0;1
38;20161113;0;1
8;20161113;0;1
15;20161113;0;1
45;20161113;0;1
40;20161116;1;0
38;20161116;1;0
8;20161116;1;0
15;20161116;1;0
45;20161116;1;0
40;20161117;1;0
38;20161117;1;0
8;20161117;1;0
15;20161117;1;0
45;20161117;1;0
40;20161118;1;0
38;20161118;1;0
8;20161118;1;0
15;20161118;1;0
45;20161118;1;0
40;20161119;1;0
38;20161119;1;0
8;20161119;1;0
15;20161119;1;0
45;20161119;1;0
40;20161120;0;1
38;20161120;0;1
8;20161120;0;1
15;20161120;0;1
45;20161120;0;1
40;20161121;1;0
38;20161121;1;0
8;20161121;1;0
15;20161121;1;0
45;20161121;1;0
40;20161122;1;0
38;20161122;1;0
8;20161122;1;0
15;20161122;1;0
45;20161122;1;0
40;20170112;1;0
38;20170112;1;0
8;20170112;1;0
48;20170329;1;0
3;20170330;1;0
33;20170330;1;0
48;20170330;1;0
3;20170331;1;0
33;20170331;1;0
48;20170331;1;0
3;20170401;1;0
33;20170401;1;0
48;20170401;1;0
3;20170402;0;1
33;20170402;0;1
48;20170402;0;1
3;20170327;1;0
33;20170327;1;0
48;20170327;1;0
3;20170319;0;1
33;20170319;0;1
48;20170319;0;1
3;20170320;1;0
33;20170320;1;0
48;20170320;1;0
3;20170321;1;0
33;20170321;1;0
48;20170321;1;0
3;20170322;1;0
33;20170322;1;0
48;20170322;1;0
40;20161014;1;0
38;20161014;1;0
8;20161014;1;0
15;20161014;1;0
45;20161014;1;0
40;20161015;1;0
38;20161015;1;0
8;20161015;1;0
15;20161015;1;0
45;20161015;1;0
40;20161016;0;1
38;20161016;0;1
8;20161016;0;1
15;20161016;0;1
45;20161016;0;1
40;20161017;1;0
38;20161017;1;0
8;20161017;1;0
15;20161017;1;0
45;20161017;1;0
40;20161018;1;0
38;20161018;1;0
8;20161018;1;0
15;20161018;1;0
45;20161018;1;0
40;20161019;1;0
38;20161019;1;0
8;20161019;1;0
15;20161019;1;0
45;20161019;1;0
40;20161020;1;0
38;20161020;1;0
8;20161020;1;0
15;20161020;1;0
45;20161020;1;0
40;20161210;1;0
38;20161210;1;0
8;20161210;1;0
15;20161210;1;0
45;20161210;1;0
40;20161211;1;1
38;20161211;1;1
8;20161211;1;1
15;20161211;1;1
45;20161211;1;1
40;20161212;1;0
38;20161212;1;0
8;20161212;1;0
15;20161212;1;0
45;20161212;1;0
40;20161213;1;0
38;20161213;1;0
8;20161213;1;0
15;20161213;1;0
45;20161213;1;0
40;20161214;1;0
38;20161214;1;0
8;20161214;1;0
15;20161214;1;0
45;20161214;1;0
40;20161215;1;0
38;20161215;1;0
8;20161215;1;0
15;20161215;1;0
45;20161215;1;0
40;20161216;1;0
38;20161216;1;0
8;20161216;1;0
15;20161216;1;0
45;20161216;1;0
40;20161219;1;0
38;20161219;1;0
8;20161219;1;0
15;20161219;1;0
45;20161219;1;0
40;20161217;1;0
38;20161217;1;0
8;20161217;1;0
15;20161217;1;0
45;20161217;1;0
40;20161218;1;1
38;20161218;1;1
8;20161218;1;1
15;20161218;1;1
45;20161218;1;1
40;20161220;1;0
38;20161220;1;0
8;20161220;1;0
15;20161220;1;0
45;20161220;1;0
40;20161221;1;0
38;20161221;1;0
8;20161221;1;0
15;20161221;1;0
45;20161221;1;0
40;20161223;1;0
38;20161223;1;0
8;20161223;1;0
15;20161223;1;0
45;20161223;1;0
40;20161222;1;0
38;20161222;1;0
8;20161222;1;0
15;20161222;1;0
45;20161222;1;0
40;20161224;1;0
38;20161224;1;0
8;20161224;1;0
15;20161224;1;0
45;20161224;1;0
40;20161225;0;1
38;20161225;0;1
8;20161225;0;1
15;20161225;0;1
45;20161225;0;1
40;20161226;1;1
38;20161226;1;1
8;20161226;1;1
15;20161226;1;1
45;20161226;1;1
40;20170215;1;0
38;20170215;1;0
8;20170215;1;0
15;20170215;1;0
45;20170215;1;0
40;20170216;1;0
38;20170216;1;0
8;20170216;1;0
15;20170216;1;0
45;20170216;1;0
40;20170217;1;0
38;20170217;1;0
8;20170217;1;0
15;20170217;1;0
45;20170217;1;0
40;20170218;1;0
38;20170218;1;0
8;20170218;1;0
15;20170218;1;0
45;20170218;1;0
40;20170219;0;1
38;20170219;0;1
8;20170219;0;1
15;20170219;0;1
45;20170219;0;1
40;20170220;1;0
38;20170220;1;0
8;20170220;1;0
15;20170220;1;0
45;20170220;1;0
40;20170221;1;0
38;20170221;1;0
8;20170221;1;0
15;20170221;1;0
45;20170221;1;0
40;20170222;1;0
38;20170222;1;0
3;20190408;1;0
33;20190408;1;0
48;20190408;1;0
3;20190409;1;0
33;20190409;1;0
48;20190409;1;0
3;20190410;1;0
33;20190410;1;0
48;20190410;1;0
3;20190411;1;0
33;20190411;1;0
48;20190411;1;0
3;20190412;1;0
33;20190412;1;0
48;20190412;1;0
3;20190413;1;0
33;20190413;1;0
48;20190413;1;0
3;20190414;0;1
33;20190414;0;1
48;20190414;0;1
40;20161021;1;0
38;20161021;1;0
8;20161021;1;0
15;20161021;1;0
45;20161021;1;0
40;20161022;1;0
38;20161022;1;0
8;20161022;1;0
15;20161022;1;0
45;20161022;1;0
40;20161024;1;0
38;20161024;1;0
8;20161024;1;0
15;20161024;1;0
45;20161024;1;0
40;20161025;1;0
38;20161025;1;0
8;20161025;1;0
15;20161025;1;0
45;20161025;1;0
40;20161026;1;0
38;20161026;1;0
8;20161026;1;0
15;20161026;1;0
45;20161026;1;0
40;20161023;0;1
38;20161023;0;1
8;20161023;0;1
15;20161023;0;1
45;20161023;0;1
40;20161027;1;0
38;20161027;1;0
8;20161027;1;0
15;20161027;1;0
45;20161027;1;0
40;20161028;1;0
38;20161028;1;0
8;20161028;1;0
15;20161028;1;0
45;20161028;1;0
40;20161029;1;0
38;20161029;1;0
8;20161029;1;0
15;20161029;1;0
45;20161029;1;0
40;20161030;0;1
38;20161030;0;1
8;20161030;0;1
15;20161030;0;1
45;20161030;0;1
40;20161031;1;0
38;20161031;1;0
8;20161031;1;0
15;20161031;1;0
45;20161031;1;0
40;20161101;0;1
38;20161101;0;1
8;20161101;0;1
15;20161101;0;1
45;20161101;0;1
40;20161102;1;0
38;20161102;1;0
8;20161102;1;0
15;20161102;1;0
45;20161102;1;0
40;20161103;1;0
38;20161103;1;0
8;20161103;1;0
15;20161103;1;0
45;20161103;1;0
40;20161104;1;0
38;20161104;1;0
8;20161104;1;0
15;20161104;1;0
45;20161104;1;0
40;20161107;1;0
38;20161107;1;0
8;20161107;1;0
15;20161107;1;0
45;20161107;1;0
40;20161228;1;0
38;20161228;1;0
8;20161228;1;0
15;20161228;1;0
45;20161228;1;0
40;20161227;1;0
38;20161227;1;0
8;20161227;1;0
15;20161227;1;0
45;20161227;1;0
40;20161229;1;0
38;20161229;1;0
8;20161229;1;0
15;20161229;1;0
45;20161229;1;0
40;20161230;1;0
38;20161230;1;0
8;20161230;1;0
15;20161230;1;0
45;20161230;1;0
40;20161231;1;0
38;20161231;1;0
8;20161231;1;0
15;20161231;1;0
45;20161231;1;0
40;20170101;0;1
38;20170101;0;1
8;20170101;0;1
15;20170101;0;1
45;20170101;0;1
40;20170102;1;0
38;20170102;1;0
8;20170102;1;0
15;20170102;1;0
45;20170102;1;0
40;20170103;1;0
38;20170103;1;0
8;20170103;1;0
15;20170103;1;0
45;20170103;1;0
40;20170104;1;0
38;20170104;1;0
8;20170104;1;0
15;20170104;1;0
45;20170104;1;0
40;20170105;1;0
38;20170105;1;0
8;20170105;1;0
15;20170105;1;0
45;20170105;1;0
40;20170106;0;1
38;20170106;0;1
8;20170106;0;1
15;20170106;0;1
45;20170106;0;1
40;20170108;0;1
38;20170108;0;1
8;20170108;0;1
15;20170108;0;1
45;20170108;0;1
40;20170109;1;0
38;20170109;1;0
8;20170109;1;0
15;20170109;1;0
45;20170109;1;0
40;20170110;1;0
38;20170110;1;0
8;20170110;1;0
15;20170110;1;0
45;20170110;1;0
40;20170111;1;0
38;20170111;1;0
8;20170111;1;0
15;20170111;1;0
45;20170111;1;0
40;20170107;1;0
38;20170107;1;0
8;20170107;1;0
15;20170107;1;0
45;20170107;1;0
3;20170223;1;0
33;20170223;1;0
48;20170223;1;0
3;20170224;1;0
38;20161128;1;0
8;20161128;1;0
15;20161128;1;0
45;20161128;1;0
40;20161129;1;0
38;20161129;1;0
8;20161129;1;0
15;20161129;1;0
45;20161129;1;0
40;20161126;1;0
38;20161126;1;0
8;20161126;1;0
15;20161126;1;0
45;20161126;1;0
40;20161130;1;0
38;20161130;1;0
8;20161130;1;0
15;20161130;1;0
45;20161130;1;0
40;20161201;1;0
38;20161201;1;0
8;20161201;1;0
15;20161201;1;0
45;20161201;1;0
40;20161202;1;0
38;20161202;1;0
8;20161202;1;0
15;20161202;1;0
45;20161202;1;0
40;20161204;1;1
38;20161204;1;1
8;20161204;1;1
15;20161204;1;1
45;20161204;1;1
40;20161205;1;0
38;20161205;1;0
8;20161205;1;0
15;20161205;1;0
45;20161205;1;0
40;20161206;0;1
38;20161206;0;1
8;20161206;0;1
15;20161206;0;1
45;20161206;0;1
40;20161207;1;0
38;20161207;1;0
8;20161207;1;0
15;20161207;1;0
45;20161207;1;0
40;20161208;0;1
38;20161208;0;1
8;20161208;0;1
15;20161208;0;1
45;20161208;0;1
40;20161209;1;0
38;20161209;1;0
8;20161209;1;0
15;20161209;1;0
45;20161209;1;0
40;20161203;1;0
38;20161203;1;0
8;20161203;1;0
15;20161203;1;0
45;20161203;1;0
40;20170129;0;1
38;20170129;0;1
8;20170129;0;1
15;20170129;0;1
45;20170129;0;1
40;20170201;1;0
38;20170201;1;0
8;20170201;1;0
15;20170201;1;0
45;20170201;1;0
40;20170202;1;0
38;20170202;1;0
8;20170202;1;0
15;20170202;1;0
45;20170202;1;0
40;20170203;1;0
38;20170203;1;0
8;20170203;1;0
15;20170203;1;0
45;20170203;1;0
40;20170130;1;0
38;20170130;1;0
8;20170130;1;0
15;20170130;1;0
45;20170130;1;0
40;20170131;1;0
38;20170131;1;0
8;20170131;1;0
15;20170131;1;0
45;20170131;1;0
40;20170204;1;0
38;20170204;1;0
8;20170204;1;0
15;20170204;1;0
45;20170204;1;0
40;20170205;0;1
38;20170205;0;1
8;20170205;0;1
15;20170205;0;1
45;20170205;0;1
40;20170206;1;0
38;20170206;1;0
8;20170206;1;0
15;20170206;1;0
45;20170206;1;0
40;20170207;1;0
38;20170207;1;0
8;20170207;1;0
15;20170207;1;0
45;20170207;1;0
40;20170208;1;0
38;20170208;1;0
8;20170208;1;0
15;20170208;1;0
45;20170208;1;0
40;20170209;1;0
38;20170209;1;0
8;20170209;1;0
15;20170209;1;0
45;20170209;1;0
40;20170210;1;0
38;20170210;1;0
8;20170210;1;0
15;20170210;1;0
45;20170210;1;0
40;20170211;1;0
38;20170211;1;0
8;20170211;1;0
15;20170211;1;0
45;20170211;1;0
40;20170212;0;1
38;20170212;0;1
8;20170212;0;1
15;20170212;0;1
45;20170212;0;1
40;20170213;1;0
38;20170213;1;0
8;20170213;1;0
15;20170213;1;0
45;20170213;1;0
40;20170214;1;0
38;20170214;1;0
8;20170214;1;0
15;20170214;1;0
45;20170214;1;0
3;20170203;1;0
33;20170203;1;0
48;20170203;1;0
3;20170204;1;0
33;20170204;1;0
48;20170204;1;0
3;20170205;0;1
33;20170205;0;1
48;20170205;0;1
3;20170127;1;0
33;20170127;1;0
48;20170127;1;0
3;20170128;1;0
33;20170128;1;0
48;20170128;1;0
3;20170129;0;1
33;20170129;0;1
48;20170129;0;1
3;20170130;1;0
33;20170130;1;0
48;20170130;1;0
3;20170131;1;0
33;20170131;1;0
48;20170131;1;0
3;20170201;1;0
33;20170201;1;0
48;20170201;1;0
3;20170202;1;0
33;20170202;1;0
48;20170202;1;0
3;20170125;1;0
33;20170125;1;0
48;20170125;1;0
3;20170126;1;0
33;20170126;1;0
48;20170126;1;0
15;20170112;1;0
45;20170112;1;0
40;20170113;1;0
38;20170113;1;0
8;20170113;1;0
15;20170113;1;0
45;20170113;1;0
40;20170114;1;0
38;20170114;1;0
8;20170114;1;0
15;20170114;1;0
45;20170114;1;0
40;20170115;0;1
38;20170115;0;1
8;20170115;0;1
15;20170115;0;1
45;20170115;0;1
40;20170118;1;0
38;20170118;1;0
8;20170118;1;0
15;20170118;1;0
45;20170118;1;0
40;20170119;1;0
38;20170119;1;0
8;20170119;1;0
15;20170119;1;0
45;20170119;1;0
40;20170120;1;0
38;20170120;1;0
8;20170120;1;0
15;20170120;1;0
45;20170120;1;0
40;20170121;1;0
38;20170121;1;0
8;20170121;1;0
15;20170121;1;0
45;20170121;1;0
40;20170122;0;1
38;20170122;0;1
8;20170122;0;1
15;20170122;0;1
45;20170122;0;1
40;20170123;1;0
38;20170123;1;0
8;20170123;1;0
15;20170123;1;0
45;20170123;1;0
40;20170124;1;0
38;20170124;1;0
8;20170124;1;0
15;20170124;1;0
45;20170124;1;0
40;20170125;1;0
38;20170125;1;0
8;20170125;1;0
15;20170125;1;0
45;20170125;1;0
40;20170126;1;0
38;20170126;1;0
8;20170126;1;0
15;20170126;1;0
45;20170126;1;0
40;20170127;1;0
38;20170127;1;0
8;20170127;1;0
15;20170127;1;0
45;20170127;1;0
40;20170128;1;0
38;20170128;1;0
8;20170128;1;0
15;20170128;1;0
45;20170128;1;0
40;20170116;1;0
38;20170116;1;0
8;20170116;1;0
15;20170116;1;0
45;20170116;1;0
40;20170117;1;0
38;20170117;1;0
8;20170117;1;0
15;20170117;1;0
45;20170117;1;0
3;20170312;0;1
33;20170312;0;1
48;20170312;0;1
3;20170313;1;0
33;20170313;1;0
48;20170313;1;0
3;20170314;1;0
33;20170314;1;0
48;20170314;1;0
3;20170315;1;0
33;20170315;1;0
48;20170315;1;0
3;20170316;1;0
33;20170316;1;0
48;20170316;1;0
3;20170317;1;0
33;20170317;1;0
48;20170317;1;0
3;20170318;1;0
33;20170318;1;0
48;20170318;1;0
3;20170210;1;0
33;20170210;1;0
48;20170210;1;0
3;20170211;1;0
33;20170211;1;0
48;20170211;1;0
3;20170212;0;1
33;20170212;0;1
48;20170212;0;1
3;20170213;1;0
33;20170213;1;0
48;20170213;1;0
3;20170214;1;0
33;20170214;1;0
48;20170214;1;0
3;20170215;1;0
33;20170215;1;0
48;20170215;1;0
3;20170216;1;0
33;20170216;1;0
48;20170216;1;0
3;20170217;1;0
33;20170217;1;0
48;20170217;1;0
3;20170218;1;0
33;20170218;1;0
48;20170218;1;0
3;20170219;0;1
33;20170219;0;1
48;20170219;0;1
3;20161129;1;0
33;20161129;1;0
48;20161129;1;0
3;20161130;1;0
33;20161130;1;0
48;20161130;1;0
3;20161201;1;0
33;20161201;1;0
48;20161201;1;0
3;20161202;1;0
33;20161202;1;0
48;20161202;1;0
3;20161203;1;0
33;20161203;1;0
48;20161203;1;0
3;20161204;0;1
33;20161204;0;1
48;20161204;0;1
3;20161205;1;0
33;20161205;1;0
48;20161205;1;0
3;20161206;0;1
33;20161206;0;1
48;20161206;0;1
3;20161207;1;0
33;20161207;1;0
48;20161207;1;0
3;20161208;0;1
33;20161208;0;1
48;20161208;0;1
3;20161209;1;0
33;20161209;1;0
48;20161209;1;0
3;20161210;1;0
33;20161210;1;0
48;20161210;1;0
3;20161211;1;1
33;20161211;1;1
48;20161211;1;1
3;20161212;1;0
33;20161212;1;0
48;20161212;1;0
3;20161213;1;0
33;20161213;1;0
48;20161213;1;0
3;20161214;1;0
33;20161214;1;0
48;20161214;1;0
3;20161215;1;0
33;20161215;1;0
48;20161215;1;0
11;20210306;1;0
33;20170224;1;0
48;20170224;1;0
3;20170225;1;0
33;20170225;1;0
48;20170225;1;0
3;20170226;0;1
33;20170226;0;1
48;20170226;0;1
3;20170227;1;0
33;20170227;1;0
48;20170227;1;0
3;20170228;0;1
33;20170228;0;1
48;20170228;0;1
3;20170301;1;0
33;20170301;1;0
48;20170301;1;0
3;20170302;1;0
33;20170302;1;0
48;20170302;1;0
3;20170303;1;0
33;20170303;1;0
48;20170303;1;0
3;20170304;1;0
33;20170304;1;0
48;20170304;1;0
3;20170305;0;1
33;20170305;0;1
48;20170305;0;1
3;20170306;1;0
33;20170306;1;0
48;20170306;1;0
3;20170307;1;0
33;20170307;1;0
48;20170307;1;0
3;20170308;1;0
33;20170308;1;0
48;20170308;1;0
3;20170309;1;0
33;20170309;1;0
48;20170309;1;0
3;20170310;1;0
33;20170310;1;0
48;20170310;1;0
3;20170311;1;0
33;20170311;1;0
48;20170311;1;0
3;20161120;0;1
33;20161120;0;1
48;20161120;0;1
3;20161121;1;0
33;20161121;1;0
48;20161121;1;0
3;20161122;1;0
33;20161122;1;0
48;20161122;1;0
3;20161123;1;0
33;20161123;1;0
48;20161123;1;0
3;20161124;1;0
33;20161124;1;0
48;20161124;1;0
3;20161108;1;0
33;20161108;1;0
48;20161108;1;0
3;20161109;1;0
33;20161109;1;0
48;20161109;1;0
3;20161110;1;0
33;20161110;1;0
48;20161110;1;0
3;20161111;1;0
33;20161111;1;0
48;20161111;1;0
3;20161112;1;0
33;20161112;1;0
48;20161112;1;0
3;20161113;0;1
33;20161113;0;1
48;20161113;0;1
3;20161106;0;1
33;20161106;0;1
48;20161106;0;1
3;20161105;1;0
33;20161105;1;0
48;20161105;1;0
3;20161224;1;0
33;20161224;1;0
48;20161224;1;0
3;20161126;1;0
33;20161126;1;0
48;20161126;1;0
3;20161127;0;1
33;20161127;0;1
48;20161127;0;1
3;20161128;1;0
33;20161128;1;0
48;20161128;1;0
11;20210201;1;0
11;20210202;1;0
11;20210203;1;0
11;20210204;1;0
11;20210205;1;0
11;20210206;1;0
11;20210207;0;1
11;20210208;1;0
11;20210209;1;0
11;20210210;1;0
11;20210211;1;0
11;20210212;1;0
11;20210213;1;0
11;20210214;0;1
11;20210215;1;0
11;20210216;1;0
11;20210217;1;0
11;20210409;1;0
11;20210410;1;0
11;20210411;0;1
11;20210412;1;0
11;20210413;1;0
11;20210414;1;0
11;20210415;1;0
11;20210416;1;0
11;20210417;1;0
11;20210418;0;1
11;20210419;1;0
11;20210420;1;0
11;20210421;1;0
11;20210422;1;0
11;20210423;1;0
11;20210424;1;0
40;20170304;1;0
38;20170304;1;0
8;20170304;1;0
15;20170304;1;0
45;20170304;1;0
40;20170305;0;1
38;20170305;0;1
8;20170305;0;1
15;20170305;0;1
45;20170305;0;1
40;20170306;1;0
38;20170306;1;0
8;20170306;1;0
15;20170306;1;0
45;20170306;1;0
40;20170303;1;0
38;20170303;1;0
8;20170303;1;0
15;20170303;1;0
45;20170303;1;0
40;20170307;1;0
38;20170307;1;0
8;20170307;1;0
15;20170307;1;0
45;20170307;1;0
40;20170308;1;0
38;20170308;1;0
8;20170308;1;0
15;20170308;1;0
45;20170308;1;0
40;20170309;1;0
38;20170309;1;0
8;20170309;1;0
15;20170309;1;0
45;20170309;1;0
40;20170310;1;0
38;20170310;1;0
8;20170310;1;0
15;20170310;1;0
45;20170310;1;0
40;20170311;1;0
38;20170311;1;0
8;20170311;1;0
15;20170311;1;0
45;20170311;1;0
40;20170312;0;1
38;20170312;0;1
8;20170312;0;1
15;20170312;0;1
45;20170312;0;1
40;20170313;1;0
38;20170313;1;0
8;20170313;1;0
15;20170313;1;0
8;20170222;1;0
15;20170222;1;0
45;20170222;1;0
40;20170223;1;0
38;20170223;1;0
8;20170223;1;0
15;20170223;1;0
45;20170223;1;0
40;20170224;1;0
38;20170224;1;0
8;20170224;1;0
15;20170224;1;0
45;20170224;1;0
3;20170323;1;0
33;20170323;1;0
48;20170323;1;0
3;20170324;1;0
33;20170324;1;0
48;20170324;1;0
3;20170325;1;0
33;20170325;1;0
48;20170325;1;0
3;20170326;0;1
33;20170326;0;1
48;20170326;0;1
3;20170220;1;0
33;20170220;1;0
48;20170220;1;0
3;20170221;1;0
33;20170221;1;0
48;20170221;1;0
3;20170222;1;0
33;20170222;1;0
48;20170222;1;0
3;20170122;0;1
33;20170122;0;1
48;20170122;0;1
3;20170123;1;0
33;20170123;1;0
48;20170123;1;0
3;20170124;1;0
33;20170124;1;0
48;20170124;1;0
3;20170117;1;0
33;20170117;1;0
48;20170117;1;0
3;20161125;1;0
33;20161125;1;0
48;20161125;1;0
3;20161116;1;0
33;20161116;1;0
48;20161116;1;0
3;20161107;1;0
33;20161107;1;0
48;20161107;1;0
3;20161225;0;1
33;20161225;0;1
48;20161225;0;1
3;20161226;1;1
33;20161226;1;1
48;20161226;1;1
3;20161227;1;0
33;20161227;1;0
48;20161227;1;0
3;20161228;1;0
33;20161228;1;0
48;20161228;1;0
3;20161229;1;0
33;20161229;1;0
48;20161229;1;0
3;20161230;1;0
33;20161230;1;0
48;20161230;1;0
3;20161231;1;0
33;20161231;1;0
48;20161231;1;0
3;20161117;1;0
33;20161117;1;0
48;20161117;1;0
3;20161118;1;0
33;20161118;1;0
48;20161118;1;0
3;20161119;1;0
33;20161119;1;0
48;20161119;1;0
3;20170104;1;0
33;20170104;1;0
48;20170104;1;0
3;20170105;1;0
33;20170105;1;0
48;20170105;1;0
3;20170106;0;1
33;20170106;0;1
48;20170106;0;1
3;20170107;1;0
33;20170107;1;0
48;20170107;1;0
3;20170108;1;1
33;20170108;1;1
48;20170108;1;1
3;20170109;1;0
33;20170109;1;0
48;20170109;1;0
11;20210125;1;0
11;20210126;1;0
11;20210127;1;0
11;20210128;1;0
11;20210129;1;0
11;20210130;1;0
11;20210131;0;1
11;20210323;1;0
11;20210324;1;0
11;20210325;1;0
11;20210326;1;0
11;20210327;1;0
11;20210328;0;1
11;20210329;1;0
11;20210330;1;0
11;20210331;1;0
11;20210401;0;1
11;20210402;0;1
11;20210403;1;0
11;20210404;0;1
11;20210405;1;0
11;20210406;1;0
11;20210407;1;0
11;20210408;1;0
11;20210528;1;0
11;20210529;1;0
11;20210530;0;1
11;20210531;1;0
11;20210601;1;0
11;20210602;1;0
11;20210603;1;0
11;20210604;1;0
11;20210605;1;0
11;20210606;1;1
40;20170225;1;0
38;20170225;1;0
8;20170225;1;0
15;20170225;1;0
45;20170225;1;0
40;20170226;0;1
38;20170226;0;1
8;20170226;0;1
15;20170226;0;1
45;20170226;0;1
40;20170227;1;0
38;20170227;1;0
8;20170227;1;0
15;20170227;1;0
45;20170227;1;0
40;20170228;1;0
38;20170228;1;0
8;20170228;1;0
15;20170228;1;0
45;20170228;1;0
40;20170301;1;0
38;20170301;1;0
8;20170301;1;0
15;20170301;1;0
45;20170301;1;0
40;20170302;1;0
38;20170302;1;0
8;20170302;1;0
15;20170302;1;0
45;20170302;1;0
40;20170320;0;1
38;20170320;0;1
8;20170320;0;1
15;20170320;0;1
45;20170320;0;1
40;20170321;1;0
38;20170321;1;0
8;20170321;1;0
15;20170321;1;0
45;20170321;1;0
40;20170322;1;0
38;20170322;1;0
8;20170322;1;0
15;20170322;1;0
45;20170322;1;0
40;20170323;1;0
38;20170323;1;0
8;20170323;1;0
3;20170118;1;0
33;20170118;1;0
48;20170118;1;0
3;20170119;1;0
33;20170119;1;0
48;20170119;1;0
3;20170120;1;0
33;20170120;1;0
48;20170120;1;0
3;20170121;1;0
33;20170121;1;0
48;20170121;1;0
3;20161216;1;0
33;20161216;1;0
48;20161216;1;0
3;20161217;1;0
33;20161217;1;0
48;20161217;1;0
3;20161218;1;1
33;20161218;1;1
48;20161218;1;1
3;20161219;1;0
33;20161219;1;0
48;20161219;1;0
3;20161220;1;0
33;20161220;1;0
48;20161220;1;0
3;20161221;1;0
33;20161221;1;0
48;20161221;1;0
3;20161222;1;0
33;20161222;1;0
48;20161222;1;0
3;20161223;1;0
33;20161223;1;0
48;20161223;1;0
3;20170110;1;0
33;20170110;1;0
48;20170110;1;0
3;20170111;1;0
33;20170111;1;0
48;20170111;1;0
3;20170112;1;0
33;20170112;1;0
48;20170112;1;0
3;20170113;1;0
33;20170113;1;0
48;20170113;1;0
3;20170114;1;0
33;20170114;1;0
48;20170114;1;0
3;20170115;0;1
33;20170115;0;1
48;20170115;0;1
3;20170101;0;1
33;20170101;0;1
48;20170101;0;1
3;20170102;1;1
33;20170102;1;1
48;20170102;1;1
3;20170103;1;0
33;20170103;1;0
48;20170103;1;0
11;20210218;1;0
11;20210219;1;0
11;20210220;1;0
11;20210221;0;1
11;20210222;1;0
11;20210223;1;0
11;20210224;1;0
11;20210225;1;0
11;20210226;1;0
